id,ts,question,retriever_type,k,report_excerpt,faithfulness,answer_relevance,context_precision,context_recall
982347ab932a,2026-05-06T14:12:14,"안녕하세요, 저는 28살이고 무주택인 청년입니다. 지금 월세가 너무 부담스러운데, 이걸 지원받으면 월세에서 얼마까지 대출을 받을 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 청년으로, 월세 부담이 크고 지원을 통해 주거 안정성을 높이고자 합니다. 선정된 3개 정책은 청년층을 위한 금융 및 주택 지원으로, 사용자의 상황에",1.0,1.0,1.0,1.0
122c0b725e17,2026-05-06T14:12:14,"안녕하세요! 저는 30살이고, 서울에 살고 있는데요. 결혼할 때가 다가오는데 집을 사려고 하는데, 대출 신청은 어떻게 해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 신혼부부로 서울에 거주하며, 주택 구매를 위한 대출 신청을 고려하고 있습니다. 선정된 정책들은 신혼부부를 위한 특별 지원을 포함하고 있어, 결혼을 앞둔 사",1.0,1.0,1.0,1.0
267952f527cb,2026-05-06T14:12:33,"안녕하세요, 저는 25살이고 도봉구에 살고 있어요. 그런데 임대주택 신청하려고 하는데, 청약통장 가입횟수가 몇 회 이상이어야 하는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 도봉구에 거주하며 무주택자입니다. 이러한 조건을 충족하는 청년안심주택, 전세임대형 든든주택, 청년 매입임대주택의 세 가지 정책이 선정되었습니다. 이 정책들",1.0,0.8100219362088036,1.0,1.0
c37fec4ddb3d,2026-05-06T14:12:45,"안녕하세요! 저는 서대문구에 사는 21살 대학생인데요, 이 임대주택에 들어가려면 보증금이랑 월세가 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 21세의 대학생으로 서대문구에 거주하고 있습니다. 이 정책들은 서대문구 내 대학생을 위해 저렴한 보증금과 월세를 제공하여 주거 부담을 줄이는 데 초점을 맞추고 있습",1.0,1.0,1.0,1.0
5beb3a422f8b,2026-05-06T14:12:48,"안녕하세요, 저는 28살이고 금천구에 살고 있어요. 지금 일자리를 찾고 있는데, 여기서 청약을 신청할 수 있는 방법이 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 금천구에 거주하며, 현재 일자리를 찾고 있습니다. 이러한 상황에서 청년 맞춤형 주택 정책이 적합하다고 판단되어 금천구 1인 가구 청년 맞춤형 주택, 서울시",1.0,0.8318770166398716,1.0,1.0
15efebcd1453,2026-05-06T14:12:50,"저는 28살이고 서울에 사는 예비신혼이에요. 대출 추천서를 신청하려면 어떤 조건이 필요한지 궁금한데, 세대주가 아니어도 신청할 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 예비신혼부부로, 서울에 거주하며 주택 지원 정책을 통해 주거 안정성을 높이고자 합니다. 선정된 정책들은 예비신혼부부에게 유리한 조건을 제공하며, 대출 추천",1.0,0.8085098560400242,1.0,1.0
e1d77822d270,2026-05-06T14:12:52,"저는 27살이고, 서울에 살고 있는데 전세 계약이 끝나가요. 보증금 반환을 위해 어떤 방법으로 신청해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 27세의 청년으로 서울에 거주하며 전세 계약이 종료되는 상황입니다. 이에 따라, 전세보증금 반환을 위한 지원을 제공하는 정책들이 선정되었습니다. 이 정책들은 무주택",1.0,0.863163886617281,1.0,0.6666666666666666
73465050e5b9,2026-05-06T14:12:54,"안녕하세요, 저는 29살이고 서울에서 혼자 살고 있는 무주택자예요. 주택 청약을 하고 싶은데, 제가 조건에 맞는 특별한 기회가 있는지 궁금해요. 어떤 조건이 필요한가요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 무주택자로, 서울에서 혼자 살고 있습니다. 이러한 조건에 맞춰 선정된 정책은 청년안심주택, 행복주택, 금천구 1인 가구 청년 맞춤형 주택으로, 모두 청년층",0.5853658536585366,0.8296563992329675,1.0,1.0
f25060c6807a,2026-05-06T14:14:30,"저는 30살이고, 혼인 기간이 2년인 신혼부부인데요. 주택을 사려고 하는데 대출한도가 최대 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 신혼부부로 혼인 기간이 2년이며, 연소득이 1억 3천만원 이하인 조건을 갖추고 있습니다. 이러한 조건에 적합한 신혼부부를 위한 정책으로, 주택 구매 및 임",0.6862745098039216,0.8087349222583825,0.19793097583132194,1.0
c1d93ef887ae,2026-05-06T14:16:04,"안녕하세요, 저는 28살이고 금천구에 살고 있어요. 지금 일자리를 찾고 있는데, 여기서 청약을 신청할 수 있는 방법이 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년층에 해당하며, 금천구에 거주하고 있습니다. 이 정책들은 금천구에 거주하는 청년을 대상으로 하여, 무주택자라는 조건을 충족하는 사용자에게 적합합니다. ",0.9767441860465116,0.7786097167713032,1.0,1.0
716da0b4ce36,2026-05-06T14:16:07,"저는 25살이고 서울에 살고 있는데, 반지하 집을 팔고 싶어서 신청하려고 하는데, 언제까지 신청해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 서울에 거주하며 반지하 집을 소유하고 있습니다. 반지하 주택을 매도하려는 계획에 따라, 서울시의 반지하 주택 매입 정책과 청년 전세 임대 주택, 장기안심주",0.5892857142857143,0.8443306987672289,1.0,0.5
970b363171ee,2026-05-06T14:16:22,"저는 25살이고 서울에 살고 있는데, 반지하 집을 팔고 싶어서 신청하려고 하는데, 언제까지 신청해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 서울에 거주하며 반지하 집을 팔고자 합니다. 이에 적합한 정책으로는 기존주택 매입 공고, 청년전세임대주택, 청년안심주택이 선정되었습니다. 이 정책들은 사용",0.9375,0.8470163080503857,1.0,0.5
331f3eaa35a9,2026-05-06T14:16:47,"안녕하세요! 저는 서대문구에 사는 21살 대학생인데요, 이 임대주택에 들어가려면 보증금이랑 월세가 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 21세의 대학생으로 서대문구에 거주하고 있으며, 주거 비용 부담을 줄이기 위한 정책을 찾고 있습니다. 선정된 3개 정책은 대학생과 청년을 위한 저렴한 임대주택 옵션",0.2708333333333333,0.8594338065085524,1.0,1.0
88db1429030e,2026-05-06T14:16:52,"저는 25살이고, 서울에서 대학 다니고 있는데, 언제부터 신청할 수 있는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 대학에 재학 중이며 무주택자 조건을 충족합니다. 이러한 상황에 적합한 정책으로는 서울금천 행복주택, 청년전세임대주택, 그리고 청년안심주택이 선정되었습니다.",0.627906976744186,0.7787614915793634,1.0,1.0
52465322b21a,2026-05-06T14:17:58,"저는 25살이고, 서울에서 대학 다니고 있는데, 언제부터 신청할 수 있는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 대학에 재학 중이며, 서울에서의 주거 안정성을 위해 다양한 주택 정책을 활용할 수 있습니다. 선정된 3개의 정책은 모두 대학생 및 청년층을 대상으로 하여,",0.8181818181818182,0.8610690912834454,0.5301758398082758,1.0
f8343eaeee69,2026-05-06T19:49:24,"안녕하세요! 저는 서울에 최근 이사 온 27살 청년인데, 지원받을 수 있는지 궁금해요. 어떤 조건을 충족해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 27세의 청년으로, 서울에 최근 이사 온 무주택자입니다. 따라서 청년안심주택, 청년매입임대주택, 그리고 청년 부동산 중개보수 및 이사비 지원사업의 지원 대상에 해당",0.7045454545454546,0.8560577994948518,0.9270680501271015,0.6666666666666666
4dfdd73e09e4,2026-05-06T19:54:21,"안녕하세요! 저는 서울에 최근 이사 온 27살 청년인데, 지원받을 수 있는지 궁금해요. 어떤 조건을 충족해야 하나요?",VectorStore+BM25,5,"```json {   ""summary"": ""사용자는 27세의 청년으로, 서울에 최근 이사 온 무주택자입니다. 이러한 조건에 맞춰 청년안심주택, 청년매입임대주택, 이사비 지원사업이 선정되었습니다. 이 정책들은 청년층의",0.6595744680851063,0.8784432868330722,0.9248434561853439,0.6666666666666666
9dc5a987d72d,2026-05-06T19:55:19,"저는 29살이고, 결혼한 지 2년 된 신혼부부인데요. 지금 전세자금을 대출받고 싶은데, 최대 한도가 얼마인지 궁금해요.",VectorStore+BM25,5,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 결혼한 지 2년이 되었으며 전세자금을 대출받고자 합니다. 이에 따라 신혼부부전용 전세자금, 청년전용 버팀목전세자금, 버팀목전세자금의 3개 정책",0.7454545454545455,0.8031793368818728,1.0,1.0
7d8254bcbb03,2026-05-06T20:01:50,"안녕하세요! 저는 서울에 최근 이사 온 27살 청년인데, 지원받을 수 있는지 궁금해요. 어떤 조건을 충족해야 하나요?",Collapsed RAPTOR+BM25,6,"```json {   ""summary"": ""사용자는 27세의 청년으로, 서울에 최근 이사한 경우로 청년 주택 지원 정책의 주요 대상입니다. 선정된 3개 정책은 청년의 주거비 부담을 줄이고 안정적인 주거 환경을 제공하",0.9743589743589743,0.8537914817782827,1.0,1.0
0530c047a614,2026-05-06T20:02:20,"저는 29살이고, 결혼한 지 2년 된 신혼부부인데요. 지금 전세자금을 대출받고 싶은데, 최대 한도가 얼마인지 궁금해요.",Collapsed RAPTOR+BM25,6,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 결혼한 지 2년이 되어 전세자금을 대출받고자 합니다. 이에 적합한 신혼부부전용 전세자금대출, 버팀목전세자금, 청년전용 버팀목전세자금의 세 가지",0.6,0.0,0.8621025860718782,1.0
